activity_code,item,answers,student_id
829530,item_57,0,337128
829530,item_58,0,337128
829530,item_59,0,337128
829530,item_60,0,337128
829530,item_61,0,337128
829530,item_62,0,337128
829530,item_63,0,337128
829530,item_64,1,337128
829530,item_65,1,337128
829530,item_66,0,337128
829530,item_67,0,337128
829530,item_68,0,337128
829530,item_69,0,337128
829530,item_70,1,337128
829530,item_71,0,337128
829530,item_72,1,337128
829530,item_73,1,337128
829530,item_74,1,337128
829530,item_75,1,337128
829530,item_76,0,337128
829530,item_77,0,337128
829530,item_78,1,337128
829530,item_79,1,337128
829530,item_80,0,337128
829530,item_81,0,337128
829530,item_82,1,337128
829530,item_83,0,337128
829530,item_84,1,337128
829530,item_85,0,337128
829530,item_86,0,337128
829530,item_87,0,337128
829530,item_88,0,337128
829530,item_89,0,337128
829530,item_90,0,337128
829530,item_91,1,337128
829530,item_92,1,337128
829530,item_93,0,337128
829530,item_94,1,337128
829530,item_95,1,337128
829530,item_1,1,337129
829530,item_2,1,337129
829530,item_3,0,337129
829530,item_4,0,337129
829530,item_5,1,337129
829530,item_6,0,337129
829530,item_7,0,337129
829530,item_8,0,337129
829530,item_9,0,337129
829530,item_10,0,337129
829530,item_11,1,337129
829530,item_12,1,337129
829530,item_13,1,337129
829530,item_14,1,337129
829530,item_15,1,337129
829530,item_16,1,337129
829530,item_17,0,337129
829530,item_18,0,337129
829530,item_19,1,337129
829530,item_20,0,337129
829530,item_21,1,337129
829530,item_22,0,337129
829530,item_23,1,337129
829530,item_24,1,337129
829530,item_25,0,337129
829530,item_26,1,337129
829530,item_27,1,337129
829530,item_28,0,337129
829530,item_29,0,337129
829530,item_30,0,337129
829530,item_31,0,337129
829530,item_32,0,337129
829530,item_33,1,337129
829530,item_34,1,337129
829530,item_35,1,337129
829530,item_36,1,337129
829530,item_37,1,337129
829530,item_38,0,337129
829530,item_39,1,337129
829530,item_40,1,337129
829530,item_41,0,337129
829530,item_42,1,337129
829530,item_43,1,337129
829530,item_44,1,337129
829530,item_45,0,337129
829530,item_46,1,337129
829530,item_47,0,337129
829530,item_48,0,337129
829530,item_49,0,337129
829530,item_50,0,337129
829530,item_51,0,337129
829530,item_52,0,337129
829530,item_53,1,337129
829530,item_54,1,337129
829530,item_55,1,337129
829530,item_56,1,337129
829530,item_57,0,337129
829530,item_58,0,337129
829530,item_59,0,337129
829530,item_60,0,337129
829530,item_61,0,337129
829530,item_62,0,337129
829530,item_63,1,337129
829530,item_64,1,337129
829530,item_65,0,337129
829530,item_66,1,337129
829530,item_67,1,337129
829530,item_68,1,337129
829530,item_69,1,337129
829530,item_70,0,337129
829530,item_71,1,337129
829530,item_72,1,337129
829530,item_73,0,337129
829530,item_74,0,337129
829530,item_75,0,337129
829530,item_76,1,337129
829530,item_77,0,337129
829530,item_78,0,337129
829530,item_79,1,337129
829530,item_80,0,337129
829530,item_81,0,337129
829530,item_82,0,337129
829530,item_83,0,337129
829530,item_84,0,337129
829530,item_85,0,337129
829530,item_86,0,337129
829530,item_87,0,337129
829530,item_88,0,337129
829530,item_89,0,337129
829530,item_90,0,337129
829530,item_91,1,337129
829530,item_92,0,337129
829530,item_93,0,337129
829530,item_94,0,337129
829530,item_95,1,337129
829530,item_1,1,337130
829530,item_2,1,337130
829530,item_3,0,337130
829530,item_4,1,337130
829530,item_5,1,337130
829530,item_6,0,337130
829530,item_7,0,337130
829530,item_8,0,337130
829530,item_9,0,337130
829530,item_10,0,337130
829530,item_11,1,337130
829530,item_12,1,337130
829530,item_13,1,337130
829530,item_14,1,337130
829530,item_15,1,337130
829530,item_16,1,337130
829530,item_17,1,337130
829530,item_18,1,337130
829530,item_19,1,337130
829530,item_20,1,337130
829530,item_21,1,337130
829530,item_22,0,337130
829530,item_23,1,337130
829530,item_24,1,337130
829530,item_25,0,337130
829530,item_26,0,337130
829530,item_27,1,337130
829530,item_28,1,337130
829530,item_29,1,337130
829530,item_30,0,337130
829530,item_31,0,337130
829530,item_32,1,337130
829530,item_33,1,337130
829530,item_34,1,337130
829530,item_35,1,337130
829530,item_36,0,337130
829530,item_37,1,337130
829530,item_38,0,337130
829530,item_39,1,337130
829530,item_40,1,337130
829530,item_41,0,337130
829530,item_42,1,337130
829530,item_43,1,337130
829530,item_44,1,337130
829530,item_45,0,337130
829530,item_46,1,337130
829530,item_47,0,337130
829530,item_48,1,337130
829530,item_49,0,337130
829530,item_50,0,337130
829530,item_51,1,337130
829530,item_52,1,337130
829530,item_53,1,337130
829530,item_54,1,337130
829530,item_55,1,337130
829530,item_56,1,337130
829530,item_57,0,337130
829530,item_58,1,337130
829530,item_59,1,337130
829530,item_60,1,337130
829530,item_61,0,337130
829530,item_62,1,337130
829530,item_63,1,337130
829530,item_64,1,337130
829530,item_65,1,337130
829530,item_66,0,337130
829530,item_67,0,337130
829530,item_68,0,337130
829530,item_69,1,337130
829530,item_70,1,337130
829530,item_71,0,337130
829530,item_72,1,337130
829530,item_73,0,337130
829530,item_74,0,337130
829530,item_75,1,337130
829530,item_76,0,337130
829530,item_77,0,337130
829530,item_78,1,337130
829530,item_79,1,337130
829530,item_80,0,337130
829530,item_81,1,337130
829530,item_82,1,337130
829530,item_83,0,337130
829530,item_84,0,337130
829530,item_85,1,337130
829530,item_86,1,337130
829530,item_87,1,337130
829530,item_88,0,337130
829530,item_89,0,337130
829530,item_90,0,337130
829530,item_91,1,337130
829530,item_92,0,337130
829530,item_93,0,337130
829530,item_94,1,337130
829530,item_95,1,337130
829530,item_1,0,337131
829530,item_2,0,337131
829530,item_3,0,337131
829530,item_4,0,337131
829530,item_5,0,337131
829530,item_6,0,337131
829530,item_7,0,337131
829530,item_8,0,337131
829530,item_9,0,337131
829530,item_10,0,337131
829530,item_11,0,337131
829530,item_12,0,337131
829530,item_13,1,337131
829530,item_14,0,337131
829530,item_15,1,337131
829530,item_16,0,337131
829530,item_17,1,337131
829530,item_18,1,337131
829530,item_19,1,337131
829530,item_20,1,337131
829530,item_21,0,337131
829530,item_22,0,337131
829530,item_23,1,337131
829530,item_24,0,337131
829530,item_25,0,337131
829530,item_26,0,337131
829530,item_27,1,337131
829530,item_28,1,337131
829530,item_29,1,337131
829530,item_30,0,337131
829530,item_31,0,337131
829530,item_32,0,337131
829530,item_33,1,337131
829530,item_34,0,337131
829530,item_35,0,337131
829530,item_36,0,337131
829530,item_37,0,337131
829530,item_38,0,337131
829530,item_39,1,337131
829530,item_40,1,337131
829530,item_41,0,337131
829530,item_42,0,337131
829530,item_43,0,337131
829530,item_44,1,337131
829530,item_45,0,337131
829530,item_46,0,337131
829530,item_47,0,337131
829530,item_48,0,337131
829530,item_49,0,337131
829530,item_50,0,337131
829530,item_51,1,337131
829530,item_52,0,337131
829530,item_53,0,337131
829530,item_54,0,337131
829530,item_55,1,337131
829530,item_56,1,337131
829530,item_57,0,337131
829530,item_58,1,337131
829530,item_59,0,337131
829530,item_60,1,337131
829530,item_61,0,337131
829530,item_62,1,337131
829530,item_63,0,337131
829530,item_64,0,337131
829530,item_65,0,337131
829530,item_66,0,337131
829530,item_67,0,337131
829530,item_68,0,337131
829530,item_69,0,337131
829530,item_70,0,337131
829530,item_71,0,337131
829530,item_72,0,337131
829530,item_73,0,337131
829530,item_74,0,337131
829530,item_75,0,337131
829530,item_76,0,337131
829530,item_77,0,337131
829530,item_78,1,337131
829530,item_79,0,337131
829530,item_80,0,337131
829530,item_81,0,337131
829530,item_82,1,337131
829530,item_83,0,337131
829530,item_84,1,337131
829530,item_85,0,337131
829530,item_86,0,337131
829530,item_87,0,337131
829530,item_88,0,337131
829530,item_89,0,337131
829530,item_90,0,337131
829530,item_91,1,337131
829530,item_92,0,337131
829530,item_93,1,337131
829530,item_94,0,337131
829530,item_95,0,337131
829530,item_1,0,337132
829530,item_2,0,337132
829530,item_3,1,337132
829530,item_4,1,337132
829530,item_5,0,337132
829530,item_6,0,337132
829530,item_7,0,337132
829530,item_8,0,337132
829530,item_9,0,337132
829530,item_10,0,337132
829530,item_11,1,337132
829530,item_12,0,337132
829530,item_13,1,337132
829530,item_14,1,337132
829530,item_15,0,337132
829530,item_16,1,337132
829530,item_17,1,337132
829530,item_18,0,337132
829530,item_19,1,337132
829530,item_20,0,337132
829530,item_21,0,337132
829530,item_22,1,337132
829530,item_23,1,337132
829530,item_24,1,337132
829530,item_25,1,337132
829530,item_26,1,337132
829530,item_27,1,337132
829530,item_28,1,337132
829530,item_29,0,337132
829530,item_30,0,337132
829530,item_31,1,337132
829530,item_32,1,337132
829530,item_33,1,337132
829530,item_34,0,337132
829530,item_35,0,337132
829530,item_36,0,337132
829530,item_37,1,337132
829530,item_38,1,337132
829530,item_39,1,337132
829530,item_40,1,337132
829530,item_41,1,337132
829530,item_42,1,337132
829530,item_43,1,337132
829530,item_44,1,337132
829530,item_45,0,337132
829530,item_46,1,337132
829530,item_47,0,337132
829530,item_48,0,337132
829530,item_49,0,337132
829530,item_50,0,337132
829530,item_51,0,337132
829530,item_52,0,337132
829530,item_53,0,337132
829530,item_54,1,337132
829530,item_55,0,337132
829530,item_56,1,337132
829530,item_57,0,337132
829530,item_58,0,337132
829530,item_59,0,337132
829530,item_60,1,337132
829530,item_61,0,337132
829530,item_62,1,337132
829530,item_63,0,337132
829530,item_64,1,337132
829530,item_65,0,337132
829530,item_66,0,337132
829530,item_67,0,337132
829530,item_68,0,337132
829530,item_69,1,337132
829530,item_70,1,337132
829530,item_71,0,337132
829530,item_72,1,337132
829530,item_73,0,337132
829530,item_74,0,337132
829530,item_75,1,337132
829530,item_76,0,337132
829530,item_77,0,337132
829530,item_78,1,337132
829530,item_79,1,337132
829530,item_80,0,337132
829530,item_81,1,337132
829530,item_82,1,337132
829530,item_83,1,337132
829530,item_84,1,337132
829530,item_85,1,337132
829530,item_86,0,337132
829530,item_87,1,337132
829530,item_88,0,337132
829530,item_89,0,337132
829530,item_90,0,337132
829530,item_91,1,337132
829530,item_92,1,337132
829530,item_93,1,337132
829530,item_94,1,337132
829530,item_95,1,337132
829530,item_1,1,337133
829530,item_2,1,337133
829530,item_3,0,337133
829530,item_4,1,337133
829530,item_5,0,337133
829530,item_6,0,337133
829530,item_7,0,337133
829530,item_8,0,337133
829530,item_9,0,337133
829530,item_10,0,337133
829530,item_11,1,337133
829530,item_12,1,337133
829530,item_13,1,337133
829530,item_14,0,337133
829530,item_15,0,337133
829530,item_16,1,337133
829530,item_17,1,337133
829530,item_18,1,337133
829530,item_19,1,337133
829530,item_20,0,337133
829530,item_21,1,337133
829530,item_22,1,337133
829530,item_23,1,337133
829530,item_24,0,337133
829530,item_25,1,337133
829530,item_26,0,337133
829530,item_27,0,337133
829530,item_28,1,337133
829530,item_29,1,337133
829530,item_30,0,337133
829530,item_31,0,337133
829530,item_32,1,337133
829530,item_33,1,337133
829530,item_34,1,337133
829530,item_35,0,337133
829530,item_36,1,337133
829530,item_37,0,337133
829530,item_38,0,337133
829530,item_39,1,337133
829530,item_40,1,337133
829530,item_41,1,337133
829530,item_42,1,337133
829530,item_43,1,337133
829530,item_44,1,337133
829530,item_45,0,337133
829530,item_46,1,337133
829530,item_47,0,337133
829530,item_48,0,337133
829530,item_49,0,337133
829530,item_50,0,337133
829530,item_51,0,337133
829530,item_52,0,337133
829530,item_53,0,337133
829530,item_54,1,337133
829530,item_55,1,337133
829530,item_56,1,337133
829530,item_57,1,337133
829530,item_58,0,337133
829530,item_59,1,337133
829530,item_60,0,337133
829530,item_61,0,337133
829530,item_62,1,337133
829530,item_63,1,337133
829530,item_64,1,337133
829530,item_65,1,337133
829530,item_66,0,337133
829530,item_67,0,337133
829530,item_68,0,337133
829530,item_69,1,337133
829530,item_70,0,337133
829530,item_71,0,337133
829530,item_72,1,337133
829530,item_73,0,337133
829530,item_74,1,337133
829530,item_75,1,337133
829530,item_76,1,337133
829530,item_77,0,337133
829530,item_78,0,337133
829530,item_79,1,337133
829530,item_80,0,337133
829530,item_81,0,337133
829530,item_82,1,337133
829530,item_83,0,337133
829530,item_84,1,337133
829530,item_85,1,337133
829530,item_86,0,337133
829530,item_87,1,337133
829530,item_88,0,337133
829530,item_89,1,337133
829530,item_90,0,337133
829530,item_91,1,337133
829530,item_92,1,337133
829530,item_93,1,337133
829530,item_94,0,337133
829530,item_95,0,337133
829530,item_1,0,337147
829530,item_2,0,337147
829530,item_3,0,337147
829530,item_4,0,337147
829530,item_5,0,337147
829530,item_6,0,337147
829530,item_7,0,337147
829530,item_8,0,337147
829530,item_9,0,337147
829530,item_10,0,337147
829530,item_11,1,337147
829530,item_12,1,337147
829530,item_13,0,337147
829530,item_14,1,337147
829530,item_15,0,337147
829530,item_16,0,337147
829530,item_17,1,337147
829530,item_18,0,337147
829530,item_19,0,337147
829530,item_20,1,337147
829530,item_21,1,337147
829530,item_22,1,337147
829530,item_23,0,337147
829530,item_24,1,337147
829530,item_25,0,337147
829530,item_26,1,337147
829530,item_27,1,337147
829530,item_28,0,337147
829530,item_29,0,337147
829530,item_30,0,337147
829530,item_31,0,337147
829530,item_32,0,337147
829530,item_33,0,337147
829530,item_34,0,337147
829530,item_35,0,337147
829530,item_36,1,337147
829530,item_37,0,337147
829530,item_38,0,337147
829530,item_39,0,337147
829530,item_40,1,337147
829530,item_41,1,337147
829530,item_42,1,337147
829530,item_43,1,337147
829530,item_44,1,337147
829530,item_45,0,337147
829530,item_46,1,337147
829530,item_47,0,337147
829530,item_48,1,337147
829530,item_49,0,337147
829530,item_50,0,337147
829530,item_51,0,337147
829530,item_52,0,337147
829530,item_53,0,337147
829530,item_54,0,337147
829530,item_55,0,337147
829530,item_56,0,337147
829530,item_57,0,337147
829530,item_58,1,337147
829530,item_59,0,337147
829530,item_60,0,337147
829530,item_61,1,337147
829530,item_62,0,337147
829530,item_63,0,337147
829530,item_64,1,337147
829530,item_65,0,337147
829530,item_66,0,337147
829530,item_67,0,337147
829530,item_68,0,337147
829530,item_69,0,337147
829530,item_70,0,337147
829530,item_71,1,337147
829530,item_72,0,337147
829530,item_73,0,337147
829530,item_74,0,337147
829530,item_75,0,337147
829530,item_76,0,337147
829530,item_77,0,337147
829530,item_78,1,337147
829530,item_79,0,337147
829530,item_80,0,337147
829530,item_81,0,337147
829530,item_82,0,337147
829530,item_83,1,337147
829530,item_84,0,337147
829530,item_85,1,337147
829530,item_86,1,337147
829530,item_87,0,337147
829530,item_88,0,337147
829530,item_89,1,337147
829530,item_90,0,337147
829530,item_91,1,337147
829530,item_92,1,337147
829530,item_93,1,337147
829530,item_94,1,337147
829530,item_95,0,337147
829530,item_1,1,337155
829530,item_2,1,337155
829530,item_3,1,337155
829530,item_4,1,337155
829530,item_5,0,337155
829530,item_6,0,337155
829530,item_7,0,337155
829530,item_8,0,337155
829530,item_9,0,337155
829530,item_10,0,337155
829530,item_11,1,337155
829530,item_12,0,337155
829530,item_13,0,337155
829530,item_14,1,337155
829530,item_15,0,337155
829530,item_16,1,337155
829530,item_17,0,337155
829530,item_18,0,337155
829530,item_19,1,337155
829530,item_20,1,337155
829530,item_21,1,337155
829530,item_22,1,337155
829530,item_23,0,337155
829530,item_24,0,337155
829530,item_25,1,337155
829530,item_26,1,337155
829530,item_27,1,337155
829530,item_28,1,337155
829530,item_29,1,337155
829530,item_30,1,337155
829530,item_31,1,337155
829530,item_32,1,337155
829530,item_33,1,337155
829530,item_34,1,337155
829530,item_35,1,337155
829530,item_36,0,337155
829530,item_37,0,337155
829530,item_38,0,337155
829530,item_39,1,337155
829530,item_40,1,337155
829530,item_41,0,337155
829530,item_42,1,337155
829530,item_43,1,337155
829530,item_44,1,337155
829530,item_45,1,337155
829530,item_46,1,337155
829530,item_47,0,337155
829530,item_48,1,337155
829530,item_49,0,337155
829530,item_50,0,337155
829530,item_51,0,337155
829530,item_52,1,337155
829530,item_53,1,337155
829530,item_54,1,337155
829530,item_55,0,337155
829530,item_56,0,337155
829530,item_57,0,337155
829530,item_58,0,337155
829530,item_59,0,337155
829530,item_60,1,337155
829530,item_61,0,337155
829530,item_62,0,337155
829530,item_63,1,337155
829530,item_64,0,337155
829530,item_65,1,337155
829530,item_66,0,337155
829530,item_67,0,337155
829530,item_68,0,337155
829530,item_69,1,337155
829530,item_70,1,337155
829530,item_71,0,337155
829530,item_72,1,337155
829530,item_73,0,337155
829530,item_74,1,337155
829530,item_75,0,337155
829530,item_76,1,337155
829530,item_77,0,337155
829530,item_78,0,337155
829530,item_79,1,337155
829530,item_80,0,337155
829530,item_81,0,337155
829530,item_82,1,337155
829530,item_83,0,337155
829530,item_84,0,337155
829530,item_85,0,337155
829530,item_86,0,337155
829530,item_87,1,337155
829530,item_88,0,337155
829530,item_89,0,337155
829530,item_90,0,337155
829530,item_91,1,337155
829530,item_92,1,337155
829530,item_93,1,337155
829530,item_94,1,337155
829530,item_95,1,337155
829530,item_1,1,337607
829530,item_2,1,337607
829530,item_3,1,337607
829530,item_4,1,337607
829530,item_5,1,337607
829530,item_6,0,337607
829530,item_7,0,337607
829530,item_8,0,337607
829530,item_9,0,337607
829530,item_10,0,337607
829530,item_11,1,337607
829530,item_12,1,337607
829530,item_13,1,337607
829530,item_14,1,337607
829530,item_15,1,337607
829530,item_16,1,337607
829530,item_17,1,337607
829530,item_18,1,337607
829530,item_19,1,337607
829530,item_20,1,337607
829530,item_21,1,337607
829530,item_22,1,337607
829530,item_23,1,337607
829530,item_24,1,337607
829530,item_25,1,337607
829530,item_26,1,337607
829530,item_27,1,337607
829530,item_28,1,337607
829530,item_29,1,337607
829530,item_30,1,337607
829530,item_31,1,337607
829530,item_32,1,337607
829530,item_33,1,337607
829530,item_34,1,337607
829530,item_35,0,337607
829530,item_36,0,337607
829530,item_37,1,337607
829530,item_38,0,337607
829530,item_39,0,337607
829530,item_40,1,337607
829530,item_41,1,337607
829530,item_42,1,337607
829530,item_43,1,337607
829530,item_44,1,337607
829530,item_45,1,337607
829530,item_46,1,337607
829530,item_47,0,337607
829530,item_48,0,337607
829530,item_49,1,337607
829530,item_50,1,337607
829530,item_51,0,337607
829530,item_52,1,337607
829530,item_53,1,337607
829530,item_54,1,337607
829530,item_55,1,337607
829530,item_56,1,337607
829530,item_57,1,337607
829530,item_58,1,337607
829530,item_59,1,337607
829530,item_60,1,337607
829530,item_61,1,337607
829530,item_62,1,337607
829530,item_63,1,337607
829530,item_64,1,337607
829530,item_65,1,337607
829530,item_66,0,337607
829530,item_67,1,337607
829530,item_68,1,337607
829530,item_69,1,337607
829530,item_70,1,337607
829530,item_71,1,337607
829530,item_72,1,337607
829530,item_73,0,337607
829530,item_74,1,337607
829530,item_75,1,337607
829530,item_76,1,337607
829530,item_77,0,337607
829530,item_78,0,337607
829530,item_79,1,337607
829530,item_80,1,337607
829530,item_81,1,337607
829530,item_82,1,337607
829530,item_83,1,337607
829530,item_84,1,337607
829530,item_85,1,337607
829530,item_86,1,337607
829530,item_87,1,337607
829530,item_88,1,337607
829530,item_89,1,337607
829530,item_90,1,337607
829530,item_91,1,337607
829530,item_92,1,337607
829530,item_93,1,337607
829530,item_94,1,337607
829530,item_95,1,337607
829530,item_1,0,337631
829530,item_2,0,337631
829530,item_3,0,337631
829530,item_4,0,337631
829530,item_5,0,337631
829530,item_6,0,337631
829530,item_7,0,337631
829530,item_8,0,337631
829530,item_9,0,337631
829530,item_10,0,337631
829530,item_11,1,337631
829530,item_12,0,337631
829530,item_13,0,337631
829530,item_14,0,337631
829530,item_15,1,337631
829530,item_16,1,337631
829530,item_17,1,337631
829530,item_18,1,337631
829530,item_19,1,337631
829530,item_20,0,337631
829530,item_21,1,337631
829530,item_22,1,337631
829530,item_23,1,337631
829530,item_24,1,337631
829530,item_25,1,337631
829530,item_26,0,337631
829530,item_27,1,337631
829530,item_28,0,337631
829530,item_29,0,337631
829530,item_30,0,337631
829530,item_31,0,337631
829530,item_32,1,337631
829530,item_33,1,337631
829530,item_34,0,337631
829530,item_35,0,337631
829530,item_36,1,337631
829530,item_37,0,337631
829530,item_38,0,337631
829530,item_39,0,337631
829530,item_40,1,337631
829530,item_41,0,337631
829530,item_42,0,337631
829530,item_43,1,337631
829530,item_44,1,337631
829530,item_45,0,337631
829530,item_46,1,337631
829530,item_47,1,337631
829530,item_48,0,337631
829530,item_49,0,337631
829530,item_50,0,337631
829530,item_51,0,337631
829530,item_52,0,337631
829530,item_53,0,337631
829530,item_54,1,337631
829530,item_55,1,337631
829530,item_56,0,337631
829530,item_57,0,337631
829530,item_58,0,337631
829530,item_59,0,337631
829530,item_60,0,337631
829530,item_61,0,337631
829530,item_62,1,337631
829530,item_63,0,337631
829530,item_64,0,337631
829530,item_65,0,337631
829530,item_66,0,337631
829530,item_67,0,337631
829530,item_68,0,337631
829530,item_69,0,337631
829530,item_70,0,337631
829530,item_71,1,337631
829530,item_72,0,337631
829530,item_73,0,337631
829530,item_74,0,337631
829530,item_75,0,337631
829530,item_76,0,337631
829530,item_77,0,337631
829530,item_78,0,337631
829530,item_79,0,337631
829530,item_80,1,337631
829530,item_81,0,337631
829530,item_82,1,337631
829530,item_83,0,337631
829530,item_84,0,337631
829530,item_85,0,337631
829530,item_86,0,337631
829530,item_87,0,337631
829530,item_88,0,337631
829530,item_89,0,337631
829530,item_90,0,337631
829530,item_91,0,337631
829530,item_92,1,337631
829530,item_93,0,337631
829530,item_94,1,337631
829530,item_95,1,337631
829530,item_1,1,337637
829530,item_2,1,337637
829530,item_3,1,337637
829530,item_4,1,337637
829530,item_5,1,337637
829530,item_6,0,337637
829530,item_7,0,337637
829530,item_8,0,337637
829530,item_9,0,337637
829530,item_10,0,337637
829530,item_11,1,337637
829530,item_12,1,337637
829530,item_13,1,337637
829530,item_14,1,337637
829530,item_15,1,337637
829530,item_16,1,337637
829530,item_17,1,337637
829530,item_18,1,337637
829530,item_19,1,337637
829530,item_20,1,337637
829530,item_21,1,337637
829530,item_22,1,337637
829530,item_23,1,337637
829530,item_24,1,337637
829530,item_25,1,337637
829530,item_26,1,337637
829530,item_27,1,337637
829530,item_28,1,337637
829530,item_29,1,337637
829530,item_30,1,337637
829530,item_31,1,337637
829530,item_32,1,337637
829530,item_33,1,337637
829530,item_34,1,337637
829530,item_35,0,337637
829530,item_36,0,337637
829530,item_37,1,337637
829530,item_38,0,337637
829530,item_39,0,337637
829530,item_40,1,337637
829530,item_41,1,337637
829530,item_42,1,337637
829530,item_43,1,337637
829530,item_44,1,337637
829530,item_45,1,337637
829530,item_46,1,337637
829530,item_47,0,337637
829530,item_48,0,337637
829530,item_49,1,337637
829530,item_50,1,337637
829530,item_51,0,337637
829530,item_52,1,337637
829530,item_53,1,337637
829530,item_54,1,337637
829530,item_55,1,337637
829530,item_56,1,337637
829530,item_57,1,337637
829530,item_58,1,337637
829530,item_59,1,337637
829530,item_60,1,337637
829530,item_61,1,337637
829530,item_62,1,337637
829530,item_63,1,337637
829530,item_64,1,337637
829530,item_65,1,337637
829530,item_66,0,337637
829530,item_67,1,337637
829530,item_68,1,337637
829530,item_69,1,337637
829530,item_70,1,337637
829530,item_71,1,337637
829530,item_72,1,337637
829530,item_73,0,337637
829530,item_74,1,337637
829530,item_75,1,337637
829530,item_76,1,337637
829530,item_77,0,337637
829530,item_78,0,337637
829530,item_79,1,337637
829530,item_80,1,337637
829530,item_81,1,337637
829530,item_82,1,337637
829530,item_83,1,337637
829530,item_84,1,337637
829530,item_85,1,337637
829530,item_86,1,337637
829530,item_87,1,337637
829530,item_88,1,337637
829530,item_89,1,337637
829530,item_90,1,337637
829530,item_91,1,337637
829530,item_92,1,337637
829530,item_93,1,337637
829530,item_94,1,337637
829530,item_95,1,337637
829530,item_1,0,338584
829530,item_2,0,338584
829530,item_3,0,338584
829530,item_4,0,338584
829530,item_5,0,338584
829530,item_6,0,338584
829530,item_7,1,338584
829530,item_8,0,338584
829530,item_9,1,338584
829530,item_10,0,338584
829530,item_11,0,338584
829530,item_12,0,338584
829530,item_13,1,338584
829530,item_14,0,338584
829530,item_15,0,338584
829530,item_16,0,338584
829530,item_17,0,338584
829530,item_18,0,338584
829530,item_19,0,338584
829530,item_20,1,338584
829530,item_21,1,338584
829530,item_22,0,338584
829530,item_23,0,338584
829530,item_24,0,338584
